Model,Dataset,Shots,Configuration,Total Data,Data Acquired
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,40,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,41,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,42,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,43,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,44,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,45,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,46,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,47,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,48,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,49,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,50,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,51,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,52,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,53,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,54,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.business_ethics,zero_shot,55,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,0,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,1,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,2,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,3,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,4,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,5,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,6,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,7,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,8,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,9,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,10,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,11,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,12,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,13,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,14,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,15,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,16,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,17,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,18,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,19,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,20,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,21,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,22,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,23,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,24,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,25,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,26,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,27,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,28,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,29,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,30,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,31,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,32,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,33,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,34,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,35,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,36,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,37,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,38,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,39,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,40,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,41,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,42,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,43,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,44,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,45,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,46,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,47,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,48,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,49,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,50,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,51,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,52,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,53,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,54,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.clinical_knowledge,zero_shot,55,265.0,265
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,0,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,1,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,2,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,3,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,4,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,5,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,6,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,7,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,8,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,9,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,10,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,11,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,12,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,13,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,14,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,15,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,16,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,17,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,18,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,19,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,20,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,21,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,22,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,23,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,24,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,25,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,26,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,27,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,28,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,29,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,30,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,31,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,32,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,33,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,34,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,35,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,36,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,37,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,38,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,39,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,40,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,41,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,42,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,43,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,44,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,45,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,46,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,47,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,48,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,49,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,50,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,51,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,52,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,53,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,54,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_biology,zero_shot,55,144.0,144
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,0,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,1,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,2,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,3,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,4,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,5,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,6,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,7,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,8,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,9,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,10,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,11,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,12,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,13,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,14,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,15,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,16,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,17,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,18,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,19,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,20,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,21,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,22,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,23,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,24,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,25,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,26,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,27,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,28,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,29,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,30,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,31,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,32,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,33,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,34,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,35,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,36,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,37,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,38,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,39,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,40,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,41,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,42,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,43,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,44,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,45,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,46,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,47,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,48,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,49,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,50,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,51,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,52,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,53,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,54,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_chemistry,zero_shot,55,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,0,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,1,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,2,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,3,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,4,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,5,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,6,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,7,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,8,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,9,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,10,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,11,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,12,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,13,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,14,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,15,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,16,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,17,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,18,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,19,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,20,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,21,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,22,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,23,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,24,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,25,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,26,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,27,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,28,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,29,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,30,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,31,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,32,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,33,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,34,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,35,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,36,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,37,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,38,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,39,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,40,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,41,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,42,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,43,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,44,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,45,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,46,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,47,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,48,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,49,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,50,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,51,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,52,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,53,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,54,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_computer_science,zero_shot,55,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,0,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,1,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,2,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,3,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,4,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,5,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,6,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,7,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,8,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,9,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,10,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,11,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,12,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,13,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,14,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,15,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,16,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,17,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,18,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,19,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,20,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,21,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,22,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,23,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,24,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,25,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,26,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,27,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,28,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,29,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,30,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,31,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,32,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,33,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,34,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,35,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,36,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,37,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,38,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,39,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,40,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,41,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,42,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,43,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,44,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,45,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,46,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,47,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,48,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,49,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,50,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,51,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,52,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,53,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,54,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_mathematics,zero_shot,55,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,0,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,1,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,2,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,3,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,4,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,5,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,6,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,7,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,8,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,9,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,10,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,11,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,12,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,13,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,14,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,15,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,16,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,17,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,18,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,19,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,20,173.0,173
Mistral-7B-Instruct-v0.2,mmlu.college_medicine,zero_shot,21,173.0,173
